frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.972666600","10.10.212.223","13.107.139.11","59452","443","284","6","0x0018"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.973583800","10.10.212.223","13.107.139.11","59452","443","284","6","0x0018"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"11.976757600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
